message_id,timestamp,readable_time,date,hour,weekday,chat_id,reply_to,user_id,user_nickname,user_cardname,group_id,group_name,message_content,display_message,is_ai_message,message_type,memorized_times,source_db
1706375876,1753182186.813472,2025-07-22 19:03:06,2025-07-22,19,Tuesday,a0b271c6333ada8d110c24c06e29894f,,3363048737,zreo,24热心学长,992903976,武汉纺织大学 2025新生群,[QQ红包]请使用新版手机QQ查收红包。,,0,text,2,backup_data
2078305007,1753182187.406,2025-07-22 19:03:07,2025-07-22,19,Tuesday,a0b271c6333ada8d110c24c06e29894f,,3655943918,武小纺,,992903976,武汉纺织大学 2025新生群,入机是啥意思呀,,1,text,2,backup_data
447652641,1753182189.314909,2025-07-22 19:03:09,2025-07-22,19,Tuesday,a0b271c6333ada8d110c24c06e29894f,,3363048737,zreo,24热心学长,992903976,武汉纺织大学 2025新生群,风止于秋水，我止于你,,0,text,2,backup_data
1451422318,1753182214.0643346,2025-07-22 19:03:34,2025-07-22,19,Tuesday,a0b271c6333ada8d110c24c06e29894f,,2127267812,y，。,武汉纺织y学姐,992903976,武汉纺织大学 2025新生群,风止于秋水，我止于你,,0,text,2,backup_data
289008759,1753182219.102675,2025-07-22 19:03:39,2025-07-22,19,Tuesday,a0b271c6333ada8d110c24c06e29894f,,1176234021,魏屿,,992903976,武汉纺织大学 2025新生群,风止于秋水，我止于你,,0,text,2,backup_data
notice,1753183801.1659405,2025-07-22 19:30:01,2025-07-22,19,Tuesday,a8c66eedef2aa690cfe23029e76edb7d,,1354281282,Zoran,,378145955,小小纺水群测试裙,戳了戳小小纺（这是QQ的一个功能，用于提及某人，但没那么明显）,,1,text,2,backup_data
991128682,1753183811.508,2025-07-22 19:30:11,2025-07-22,19,Tuesday,a8c66eedef2aa690cfe23029e76edb7d,,3655943918,武小纺,,378145955,小小纺水群测试裙,戳我干啥,,1,text,2,backup_data
notice,1753184184.1718395,2025-07-22 19:36:24,2025-07-22,19,Tuesday,a8c66eedef2aa690cfe23029e76edb7d,,2940476355,失榆彬的小跟班,,378145955,小小纺水群测试裙+知识学习群,戳了戳小小纺（这是QQ的一个功能，用于提及某人，但没那么明显）,,1,text,2,backup_data
1006433779,1753184189.541,2025-07-22 19:36:29,2025-07-22,19,Tuesday,a8c66eedef2aa690cfe23029e76edb7d,,3655943918,武小纺,,378145955,小小纺水群测试裙,[表情包，含义看起来是：Confident and cute anime fox girl.],,1,emoji,1,backup_data
863120652,1753184194.459,2025-07-22 19:36:34,2025-07-22,19,Tuesday,a8c66eedef2aa690cfe23029e76edb7d,,3655943918,武小纺,,378145955,小小纺水群测试裙,戳我干啥,,1,text,1,backup_data
notice,1753184210.6416643,2025-07-22 19:36:50,2025-07-22,19,Tuesday,a8c66eedef2aa690cfe23029e76edb7d,,2940476355,失榆彬的小跟班,,378145955,小小纺水群测试裙+知识学习群,戳了戳小小纺（这是QQ的一个功能，用于提及某人，但没那么明显）,,1,text,2,backup_data
299398239,1753184221.296,2025-07-22 19:37:01,2025-07-22,19,Tuesday,a8c66eedef2aa690cfe23029e76edb7d,,3655943918,武小纺,,378145955,小小纺水群测试裙,戳我干啥呀,,1,text,1,backup_data
2064749604,1753184222.2515337,2025-07-22 19:37:02,2025-07-22,19,Tuesday,a8c66eedef2aa690cfe23029e76edb7d,,2940476355,失榆彬的小跟班,,378145955,小小纺水群测试裙+知识学习群,你该说谢谢你戳我 有啥事儿吗,,0,text,1,backup_data
notice,1753184224.9708052,2025-07-22 19:37:04,2025-07-22,19,Tuesday,a8c66eedef2aa690cfe23029e76edb7d,,2940476355,失榆彬的小跟班,,378145955,小小纺水群测试裙+知识学习群,戳了戳小小纺（这是QQ的一个功能，用于提及某人，但没那么明显）,,1,text,2,backup_data
712169905,1753184272.78,2025-07-22 19:37:52,2025-07-22,19,Tuesday,a8c66eedef2aa690cfe23029e76edb7d,,3655943918,武小纺,,378145955,小小纺水群测试裙,你这人又咋啦,,1,text,1,backup_data
479480862,1753184411.2758002,2025-07-22 19:40:11,2025-07-22,19,Tuesday,a8c66eedef2aa690cfe23029e76edb7d,,1354281282,Zoran,,378145955,小小纺水群测试裙+知识学习群,给我讲一下一般国内大学大一转计算机专业需要学习哪些内容,,0,text,0,backup_data
986827125,1753184418.41376,2025-07-22 19:40:18,2025-07-22,19,Tuesday,a8c66eedef2aa690cfe23029e76edb7d,,1354281282,Zoran,,378145955,小小纺水群测试裙+知识学习群,我回答新生疑惑,,0,text,0,backup_data
363144538,1753184478.1124134,2025-07-22 19:41:18,2025-07-22,19,Tuesday,a8c66eedef2aa690cfe23029e76edb7d,,1354281282,Zoran,,378145955,小小纺水群测试裙+知识学习群,@<小小纺:3655943918>  ,,1,text,0,backup_data
244151097,1753184489.577,2025-07-22 19:41:29,2025-07-22,19,Tuesday,a8c66eedef2aa690cfe23029e76edb7d,,3655943918,武小纺,,378145955,小小纺水群测试裙,大一转计算机一般要学高数线代C语言数据结构 具体看学效要求,,1,text,0,backup_data
821204878,1753184489.577,2025-07-22 19:41:29,2025-07-22,19,Tuesday,a8c66eedef2aa690cfe23029e76edb7d,,3655943918,武小纺,,378145955,小小纺水群测试裙,校,,1,text,0,backup_data
500319236,1753184542.161793,2025-07-22 19:42:22,2025-07-22,19,Tuesday,a8c66eedef2aa690cfe23029e76edb7d,,1354281282,Zoran,,378145955,小小纺水群测试裙+知识学习群,ok，谢谢,,0,text,0,backup_data
1366133959,1753184671.532019,2025-07-22 19:44:31,2025-07-22,19,Tuesday,a8c66eedef2aa690cfe23029e76edb7d,,3436265070,追月,,378145955,小小纺水群测试裙+知识学习群,居然学会了打错字,,0,text,2,backup_data
524359653,1753184679.142204,2025-07-22 19:44:39,2025-07-22,19,Tuesday,a8c66eedef2aa690cfe23029e76edb7d,,3436265070,追月,,378145955,小小纺水群测试裙+知识学习群,[表情包：Surprised expression with cookie for a head.],,1,emoji,2,backup_data
1348941792,1753185333.1765053,2025-07-22 19:55:33,2025-07-22,19,Tuesday,45dce78056ad876c468916732f26ab13,,2962559569,星穹•七道,1999协议保密人（七道）,1067086360,模组开发和南梁交流群,～,,0,text,2,backup_data
1373902369,1753185348.8987112,2025-07-22 19:55:48,2025-07-22,19,Tuesday,45dce78056ad876c468916732f26ab13,,2962559569,星穹•七道,1999协议保密人（七道）,1067086360,模组开发和南梁交流群,晓常也要加油哇（,,0,text,2,backup_data
2106790311,1753186400.6002738,2025-07-22 20:13:20,2025-07-22,20,Tuesday,0018e78c9c556b53f7595794dc2a1f51,,1064876214,𦕲陶,,203075871,求奥游商协会,@<小小纺:3655943918>  你是？,,1,text,1,backup_data
1741322605,1753186412.299,2025-07-22 20:13:32,2025-07-22,20,Tuesday,0018e78c9c556b53f7595794dc2a1f51,,3655943918,武小纺,,203075871,求奥游商协会,武小纺呀,,1,text,1,backup_data
1540018055,1753186514.7467318,2025-07-22 20:15:14,2025-07-22,20,Tuesday,0018e78c9c556b53f7595794dc2a1f51,,3344657450,吾乃曲奇PigeonCookie,,203075871,求奥游商协会,@<小小纺:3655943918>  啊宝宝你是一只香香软软甜甜脆脆香甜可口的小猫娘,,1,text,1,backup_data
199588235,1753186532.473,2025-07-22 20:15:32,2025-07-22,20,Tuesday,0018e78c9c556b53f7595794dc2a1f51,,3655943918,武小纺,,203075871,求奥游商协会,曲奇你又在乱说,,1,text,0,backup_data
notice,1753186549.6589582,2025-07-22 20:15:49,2025-07-22,20,Tuesday,0018e78c9c556b53f7595794dc2a1f51,,3344657450,吾乃曲奇PigeonCookie,,203075871,求奥游商协会,戳了戳小小纺（这是QQ的一个功能，用于提及某人，但没那么明显）,,1,text,2,backup_data
1991516626,1753186579.1186168,2025-07-22 20:16:19,2025-07-22,20,Tuesday,0018e78c9c556b53f7595794dc2a1f51,,3344657450,吾乃曲奇PigeonCookie,,203075871,求奥游商协会,@<小小纺:3655943918>  你是真人还是机器人🤖,,1,text,0,backup_data
1111118886,1753186589.869,2025-07-22 20:16:29,2025-07-22,20,Tuesday,0018e78c9c556b53f7595794dc2a1f51,,3655943918,武小纺,,203075871,求奥游商协会,干麻 嘛,,1,text,0,backup_data
1033727038,1753186590.5913315,2025-07-22 20:16:30,2025-07-22,20,Tuesday,0018e78c9c556b53f7595794dc2a1f51,,1064876214,𦕲陶,,203075871,求奥游商协会,绝逼真人,,0,text,0,backup_data
2107228296,1753186594.9006088,2025-07-22 20:16:34,2025-07-22,20,Tuesday,0018e78c9c556b53f7595794dc2a1f51,,3344657450,吾乃曲奇PigeonCookie,,203075871,求奥游商协会,看起来是真人,,0,text,0,backup_data
2038080304,1753186615.025,2025-07-22 20:16:55,2025-07-22,20,Tuesday,0018e78c9c556b53f7595794dc2a1f51,,3655943918,武小纺,,203075871,求奥游商协会,喵呜,,1,text,1,backup_data
150501735,1753186615.025,2025-07-22 20:16:55,2025-07-22,20,Tuesday,0018e78c9c556b53f7595794dc2a1f51,,3655943918,武小纺,,203075871,求奥游商协会,我是人啦 你才是机器,,1,text,1,backup_data
1932128783,1753186632.3569996,2025-07-22 20:17:12,2025-07-22,20,Tuesday,0018e78c9c556b53f7595794dc2a1f51,,1064876214,𦕲陶,,203075871,求奥游商协会,我是机器,,0,text,1,backup_data
1207164779,1753186653.157247,2025-07-22 20:17:33,2025-07-22,20,Tuesday,0018e78c9c556b53f7595794dc2a1f51,,1084971353,Яepens,,203075871,求奥游商协会,我是 AI,,0,text,1,backup_data
1679273515,1753186659.5328913,2025-07-22 20:17:39,2025-07-22,20,Tuesday,0018e78c9c556b53f7595794dc2a1f51,,1084971353,Яepens,,203075871,求奥游商协会,欢迎大家没事艾特 我,,0,text,1,backup_data
1672990821,1753186665.499055,2025-07-22 20:17:45,2025-07-22,20,Tuesday,0018e78c9c556b53f7595794dc2a1f51,,1084971353,Яepens,,203075871,求奥游商协会,谢 谢大家,,0,text,1,backup_data
1097149289,1753186683.9819129,2025-07-22 20:18:03,2025-07-22,20,Tuesday,0018e78c9c556b53f7595794dc2a1f51,,1064876214,𦕲陶,,203075871,求奥游商协会,@<Яepens:1084971353>  你是 AI。,,0,text,2,backup_data
1739228652,1753189348.5572674,2025-07-22 21:02:28,2025-07-22,21,Tuesday,0018e78c9c556b53f7595794dc2a1f51,,3460361699,DuLango3o,,203075871,求奥游商协会,我爱你们,,0,text,2,backup_data
1635682400,1753202145.5863538,2025-07-23 00:35:45,2025-07-23,0,Wednesday,45dce78056ad876c468916732f26ab13,,1686822250,赤西,,1067086360,模组开发和南梁交流群,我想招几个做我的世界纯净服rpg那一块配置文件的兄弟们，但是单价不高，长期的，如果感兴趣的话可以直接加我，私信，群不看消息,,0,text,2,backup_data
1119871901,1753202169.571728,2025-07-23 00:36:09,2025-07-23,0,Wednesday,45dce78056ad876c468916732f26ab13,,3136372870,柒茜茜茜,柒茜（3D打印机到货了，可以接单哩）,1067086360,模组开发和南梁交流群,"[表情包：This is a character with cat ears, expressing a relaxed or contented emotion.]",,1,emoji,2,backup_data
1057406303,1753236365.0554695,2025-07-23 10:06:05,2025-07-23,10,Wednesday,0018e78c9c556b53f7595794dc2a1f51,,2695831325,爱吃鲤鱼的洛洛菌【蛇年】,【游戏/UP主】爱吃鲤鱼的洛洛菌 UID: 364104603,203075871,求奥游商协会,枣尚嚎👾,,0,text,2,backup_data
1846284445,1753236373.7743504,2025-07-23 10:06:13,2025-07-23,10,Wednesday,0018e78c9c556b53f7595794dc2a1f51,,1218743500,白薯,白薯,203075871,求奥游商协会,枣尚豪！,,0,text,2,backup_data
585562755,1753236376.9686713,2025-07-23 10:06:16,2025-07-23,10,Wednesday,0018e78c9c556b53f7595794dc2a1f51,,1218743500,白薯,白薯,203075871,求奥游商协会,今天也要开开心心的过呀！,,0,text,2,backup_data
1202036223,1753236957.6039553,2025-07-23 10:15:57,2025-07-23,10,Wednesday,0018e78c9c556b53f7595794dc2a1f51,,1218743500,白薯,白薯,203075871,求奥游商协会,难受。。。saber歪了。。。,,0,text,2,backup_data
1517494250,1753239707.8814552,2025-07-23 11:01:47,2025-07-23,11,Wednesday,b88bd87897ae48f46e502fae1ca2756c,,1354281282,Zoran,,,,你还在吗,,0,text,2,backup_data
1454089935,1753239761.044,2025-07-23 11:02:41,2025-07-23,11,Wednesday,b88bd87897ae48f46e502fae1ca2756c,,3655943918,武小纺,,,,在的,,1,text,2,backup_data
513866107,1753239853.2913597,2025-07-23 11:04:13,2025-07-23,11,Wednesday,3064f680c88a59032efad5f5a75a7f26,,1354281282,Zoran,,598599640,2025U–coder编程俱乐部招新群,"[表情包：The cat in the image is expressing a sense of contentment or satisfaction, as it appears to be smiling and enjoying its time. The text ""猫的快乐"" translates to ""Cat's Happiness"" in English, further emphasizing the positive emotions being conveyed by the cat's expression.]",,1,emoji,1,backup_data
1121457127,1753239906.9088478,2025-07-23 11:05:06,2025-07-23,11,Wednesday,3064f680c88a59032efad5f5a75a7f26,,2940476355,失榆彬的小跟班,,598599640,2025U–coder编程俱乐部招新群,@<小小纺:3655943918>  这是我们群的ai 可以@他玩,,1,text,2,backup_data
1288225472,1753239912.599,2025-07-23 11:05:12,2025-07-23,11,Wednesday,3064f680c88a59032efad5f5a75a7f26,,3655943918,武小纺,,598599640,2025U–coder编程俱乐部招新群,[表情包，含义看起来是：The cat is sleepy and content.],,1,emoji,2,backup_data
